,solar,P_solar_max,P_solar_min,P_load,load_min,load_max,SOC_min,SOC_max,P_batt_max,P_batt_min,battery_eta,import_price,export_price,raise_price,lower_price,nu,P_solar,P_meter,P_batt,SOC,Online,import_DOE,export_DOE,upper_IOE,lower_IOE,Upper_DOE_Breach,Lower_DOE_Breach,settled_revenue,aggregator,R_bid,L_bid
6367,0.0,0,-7,0.057279004209,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00126,0.01368,0.05,0.0,0.0,-0.057279004209,3.3949339737761672,1.0,,,,,,,,1,,
6368,0.0,0,-7,0.0946650001961997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00413,0.01368,0.05,0.0,0.0,-0.0946650001961997,3.3896303622753337,1.0,,,,,,,,1,,
6369,0.0,0,-7,0.15840300236339971,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00108,0.01508345,0.05,0.0,0.0,-0.15840300236339971,3.3808650844793897,1.0,,,,,,,,1,,
6370,0.0,0,-7,0.1760850007683003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00137,0.01415,0.05,0.0,0.0,-0.1760850007683003,3.366198139816112,1.0,,,,,,,,1,,
6371,0.0,0,-7,0.1518309173678643,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0014,0.01368,0.05,0.0,0.0,-0.1518309173678643,3.349893973078306,1.0,,,,,,,,1,,
6372,0.0,0,-7,0.1502880002879994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0014,0.01375,0.05,0.0,0.0,-0.1502880002879994,3.335835554803504,0.0,,,,,,,,1,,
6373,0.0,0,-7,0.1831679991398997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00148,0.01368,0.05,0.0,0.0,-0.1831679991398997,3.321919999221282,1.0,,,,,,,,1,,
6374,0.0,0,-7,0.2165759998989003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00322,0.01368,0.05,0.0,0.0,-0.2165759998989003,3.304959999300921,1.0,,,,,,,,1,,
6375,0.0,0,-7,0.2346300000216,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00239,0.01368,0.05,0.0,0.0,-0.2346300000216,3.2849066659769486,1.0,,,,,,,,1,,
6376,0.0,0,-7,0.23915099931269942,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00173,0.01375,0.05,0.0,0.0,-0.23915099931269942,3.263181665974949,1.0,,,,,,,,1,,
6377,0.0,0,-7,0.30552300110430003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.01375,0.05,0.0,0.0,-0.30552300110430003,3.241038054927477,1.0,,,,,,,,1,,
6378,0.0,0,-7,0.2969190012210003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00273,0.01368,0.05,0.0,0.0,-0.2969190012210003,3.2127488881585604,1.0,,,,,,,,1,,
6379,0.0,0,-7,0.3043110010398003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00375,0.14553,0.05,0.0,-4.695688998960172,-5.000000000000001,3.185256388045505,1.0,,,,,,,,1,,
6380,0.0,0,-7,0.3327749997144003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.07888013,0.05,0.0,0.0,-0.3327749997144003,2.722293425082542,1.0,,,,,,,,1,,
6381,0.0,0,-7,0.3072449977479,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.002,0.00765,0.05,0.0,0.30724499774787156,0.0,2.691480925108986,1.0,,,,,,,,1,,
6382,0.0,0,-7,0.30150899654789975,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0027,0.01072,0.05,0.0,0.0,-0.30150899654789975,2.691480925108986,1.0,,,,,,,,1,,
6383,0.0,0,-7,0.27613769558232154,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.08994,0.05,0.0,-4.723862304417651,-5.000000000000001,2.663563425428625,1.0,,,,,,,,1,,
6384,0.0,0,-7,0.26832000313319937,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00273,0.00578985,0.05,0.0,0.26832000313317095,0.0,2.2006004624656623,1.0,,,,,,,,1,,
6385,0.0,0,-7,0.2669130011547,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00316,0.00932,0.05,0.0,0.2669130011546716,0.0,2.2006004624656557,1.0,,,,,,,,1,,
6386,0.0,0,-7,0.3018149985789,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.12622,0.05,0.0,-4.698185001421073,-5.000000000000001,2.2006004624656557,1.0,,,,,,,,1,,
6387,0.0,0,-7,0.34447200434880026,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00239,0.04785,0.05,0.0,0.0,-0.34447200434880026,1.7376374995026929,1.0,,,,,,,,1,,
6388,0.0,0,-7,0.34701900316589973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00239,0.05194,0.05,0.0,0.0,-0.34701900316589973,1.7057419435444707,1.0,,,,,,,,1,,
6389,0.0,0,-7,0.3411510048546003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.04294,0.05,0.0,0.0,-0.3411510048546003,1.673610554362443,1.0,,,,,,,,1,,
6390,0.0,0,-7,0.2799779979161997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00239,0.05159,0.05,0.0,0.0,-0.2799779979161997,1.6420224983573874,1.0,,,,,,,,1,,
6391,0.0,0,-7,0.2640989950250994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.03327,0.05,0.0,0.0,-0.2640989950250994,1.6160986096614431,1.0,,,,,,,,1,,
6392,0.0,0,-7,0.2649929973170994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00216,0.02326,0.05,0.0,0.0,-0.2649929973170994,1.591644999010971,1.0,,,,,,,,1,,
6393,0.0,0,-7,0.3765270018939003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00221,0.02079,0.05,0.0,0.0,-0.3765270018939003,1.567108610370499,1.0,,,,,,,,1,,
6394,0.0,0,-7,0.2299110002786997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00225,0.02074,0.05,0.0,0.0,-0.2299110002786997,1.5322449990840268,1.0,,,,,,,,1,,
6395,0.0,0,-7,0.2155949994375,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.01239,0.05,0.0,0.0,-0.2155949994375,1.5109569435026657,1.0,,,,,,,,1,,
6396,0.0,0,-7,0.2835149994837,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.02989,0.05,0.0,0.0,-0.2835149994837,1.490994443554749,1.0,,,,,,,,1,,
6397,0.0,0,-7,0.2872260000767997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00221,0.01477,0.05,0.0,0.0,-0.2872260000767997,1.464743054713666,1.0,,,,,,,,1,,
6398,0.0,0,-7,0.2330999986185,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00221,0.01774,0.05,0.0,0.0,-0.2330999986185,1.4381480547065548,1.0,,,,,,,,1,,
6399,0.0,0,-7,0.1585259980335,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.01131,0.05,0.0,0.0,-0.1585259980335,1.4165647215011383,1.0,,,,,,,,1,,
6400,0.0,0,-7,0.0990450001455003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.01204,0.05,0.0,0.0,-0.0990450001455003,1.4018863883498884,1.0,,,,,,,,1,,
6401,0.0,0,-7,0.0984690003674997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.01631,0.05,0.0,0.0,-0.0984690003674997,1.392715555003083,1.0,,,,,,,,1,,
6402,0.0,0,-7,0.0915389996775003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00221,0.01399,0.05,0.0,0.0,-0.0915389996775003,1.3835980549690552,1.0,,,,,,,,1,,
6403,0.0,0,-7,0.24810599686470033,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.01384,0.05,0.0,0.0,-0.24810599686470033,1.3751222216655832,1.0,,,,,,,,1,,
6404,0.0,0,-7,0.34721399712359974,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.01078,0.05,0.0,0.0,-0.34721399712359974,1.352149444178111,1.0,,,,,,,,1,,
6405,0.0,0,-7,0.37635300085709966,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00773,0.05,0.0,0.37635300085707124,0.0,1.3199999999999998,1.0,,,,,,,,1,,
6406,-0.037333333162222794,0,-7,0.2136540015104994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00617,0.05,-0.037333333162222794,0.1763206683482482,0.0,1.32,1.0,,,,,,,,1,,
6407,-0.11825454533236318,0,-7,0.1871159986649997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00326,0.05,-0.11825454533236318,0.0688614533326081,0.0,1.32,1.0,,,,,,,,1,,
6408,-0.2100000000666672,0,-7,0.1812149989094997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00449,0.05,-0.2100000000666672,-0.028785001157139056,0.0,1.32,0.0,,,,,,,,1,,
6409,-0.2691111094311108,0,-7,0.1091129994612,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00773,0.05,-0.2691111094311108,-0.15999810996988234,0.0,1.32,1.0,,,,,,,,1,,
6410,-0.4012363626763632,0,-7,0.0960659999817003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00212,0.00773,0.05,-0.4012363626763632,-0.3051703626946345,0.0,1.32,1.0,,,,,,,,1,,
6411,-0.6177777727400003,0,-7,0.0944940002802003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00461,0.05,-0.6177777727400003,-0.5232837724597716,0.0,1.32,1.0,,,,,,,,1,,
6412,-0.3920727311301816,0,-7,0.0800399979893997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00239,0.05,-0.3920727311301816,-0.31203273314075347,0.0,1.32,1.0,,,,,,,,1,,
6413,-0.4208888928022224,0,-7,0.0654089981265,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00198,0.05,-0.4208888928022224,-0.35547989467569396,0.0,1.32,1.0,,,,,,,,1,,
6414,-0.40996363876799996,0,-7,0.0341489996532,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.0017,0.05,-0.40996363876799996,-0.37581463911477153,0.0,1.32,1.0,,,,,,,,1,,
6415,-0.5344444413977784,0,-7,0.06822599949929971,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00278,0.0017,0.05,-0.5344444413977784,-0.46621844189845024,0.0,1.32,1.0,,,,,,,,1,,
6416,-0.5565818160261816,0,-7,0.024914999673,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00327,0.00123,0.05,-0.5565818160261816,-0.5316668163531532,0.0,1.32,1.0,,,,,,,,1,,
6417,-0.6082222183577772,0,-7,0.0109169992896003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00617,0.00157,0.05,-0.6082222183577772,-0.5973052190681485,0.0,1.32,1.0,,,,,,,,1,,
6418,-0.6154909086283632,0,-7,0.07704300087,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00364,0.00777,0.05,-0.6154909086283632,-0.5384479077583347,0.0,1.32,1.0,,,,,,,,1,,
6419,-0.7486666652955564,0,-7,0.1665120021041997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00364,0.00099,0.05,-0.7486666652955564,-0.5821546631913282,0.0,1.32,1.0,,,,,,,,1,,
6420,-0.8118545482298184,0,-7,0.15919799982540028,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00512,0.00128,0.05,-0.8118545482298184,-0.6526565484043897,0.0,1.32,1.0,,,,,,,,1,,
6421,-0.9013333294111117,0,-7,0.14567100012780032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00639,0.00166,0.05,-0.9013333294111117,-0.7556623292832829,0.0,1.32,1.0,,,,,,,,1,,
6422,-1.4698909091934598,0,-7,0.1445729976108,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01027,0.003,0.05,-1.4698909091934598,-1.3253179115826312,0.0,1.32,1.0,,,,,,,,1,,
6423,-2.3842222187199957,0,-7,0.18290700016560002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02227,0.003,0.05,-2.3842222187199957,-2.201315218554367,0.0,1.32,1.0,,,,,,,,1,,
6424,-2.430981792552,0,-7,0.18039600045180001,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01637,0.003,0.05,-2.430981792552,-2.2505857921001717,0.0,1.32,1.0,,,,,,,,1,,
6425,-2.36244440873556,0,-7,0.2297820016842003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02258,0.003,0.05,-2.36244440873556,-2.132662407051331,0.0,1.32,1.0,,,,,,,,1,,
6426,-2.5924363348712762,0,-7,0.2717340012972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.04753,0.00157,0.05,-2.5924363348712762,0.0,2.320702333574076,1.32,0.0,,,,,,,,1,,
6427,-2.623333291222224,0,-7,0.2796269997033,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02218,0.00164,0.05,-2.623333291222224,-2.3437062915188953,0.0,1.4940526750180556,1.0,,,,,,,,1,,
6428,-2.497963618363632,0,-7,0.2366969992625997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01739,0.00117,0.05,-2.497963618363632,-2.261266619101004,0.0,1.494052675018056,1.0,,,,,,,,1,,
6429,-3.170444444811108,0,-7,0.23965499940900029,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01682,0.00175,0.05,-3.170444444811108,-2.9307894454020795,0.0,1.494052675018056,1.0,,,,,,,,1,,
6430,-3.136444444124448,0,-7,0.2434919986505997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01637,0.00204,0.05,-3.136444444124448,-2.89295244547382,0.0,1.494052675018056,1.0,,,,,,,,1,,
6431,-3.1213090870603675,0,-7,0.24158400166950034,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01637,0.0018,0.05,-3.1213090870603675,-2.879725085390839,0.0,1.494052675018056,1.0,,,,,,,,1,,
6432,-3.302000013991116,0,-7,0.1974659959343997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01721512,0.00117,0.05,-3.302000013991116,-3.104534018056688,0.0,1.494052675018056,1.0,,,,,,,,1,,
6433,-2.998472733933816,0,-7,0.22272300489029942,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.022,0.00117,0.05,-2.998472733933816,-2.775749729043488,0.0,1.494052675018056,1.0,,,,,,,,1,,
6434,-2.41377777258666,0,-7,0.26339099895780027,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.05734,0.00099,0.05,-2.41377777258666,0.0,2.1503867736288598,1.494052675018056,1.0,,,,,,,,1,,
6435,-2.890909101312,0,-7,0.2637240012477,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.07814329,0.00112,0.05,-2.890909101312,0.0,2.6271851000643,1.6553316830402205,1.0,,,,,,,,1,,
6436,-3.001555543484448,0,-7,0.26178000279929997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.04688,0.00099,0.05,-3.001555543484448,0.0,2.739775540685148,1.8523705655450429,1.0,,,,,,,,1,,
6437,-3.118036391515632,0,-7,0.19120199824860032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.06262932,0.00117,0.05,-3.118036391515632,0.0,2.9268343932670318,2.057853731096429,1.0,,,,,,,,1,,
6438,-4.852666672071108,0,-7,0.198479996937,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.09693,0.00099,0.05,-4.852666672071108,0.0,4.654186675134108,2.2773663105914563,1.0,,,,,,,,1,,
6439,-3.709745422717092,0,-7,0.1964249933865003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02448,0.00117,0.05,-3.709745422717092,-3.5133204293305633,0.0,2.626430311226514,1.0,,,,,,,,1,,
6440,-3.3651111284911077,0,-7,0.1977659923128003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.0287,0.00099,0.05,-3.3651111284911077,0.0,3.1673451361783074,2.626430311226514,1.0,,,,,,,,1,,
6441,-3.8995636653927237,0,-7,0.20461200045359942,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.09699,0.00098,0.05,-3.8995636653927237,0.0,3.6949516649391243,2.863981196439887,1.0,,,,,,,,1,,
6442,-4.264888885288884,0,-7,0.2281799979915003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.05219,0.00099,0.05,-4.264888885288884,0.0,4.036708887297384,3.141102571310321,1.0,,,,,,,,1,,
6443,-3.866836400463276,0,-7,0.2909519995934997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.09763,0.00098,0.05,-3.866836400463276,0.0,3.5758844008697763,3.443855737857625,1.0,,,,,,,,1,,
6444,-4.937555543573327,0,-7,0.3207569963270994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.03399,0.00112,0.05,-4.937555543573327,0.0,4.616798547246228,3.712047067922858,1.0,,,,,,,,1,,
6445,-4.750472717282184,0,-7,0.3180630070161,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.03509,0.00099,0.05,-4.750472717282184,0.0,4.432409710266084,4.058306958966325,1.0,,,,,,,,1,,
6446,-4.321555574737776,0,-7,0.2505419955200997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02878,0.00099,0.05,-4.321555574737776,0.0,4.071013579217676,4.390737687236282,1.0,,,,,,,,1,,
6447,-4.719490907836368,0,-7,0.25150798674540087,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.08611402,0.00092,0.05,-4.719490907836368,0.0,4.467982921090967,4.696063705677608,1.0,,,,,,,,1,,
6448,-5.125555517944452,0,-7,0.2438249969316006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02324,0.00092,0.05,-5.125555517944452,-4.881730521012823,0.0,5.0311624247594295,1.0,,,,,,,,1,,
6449,-4.751345448920724,0,-7,0.2193690032682003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.03675,0.00178,0.05,-4.751345448920724,0.0,4.531976445652524,5.031162424759433,1.0,,,,,,,,1,,
6450,-5.218888870866672,0,-7,0.2241179906978997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02526,0.00178,0.05,-5.218888870866672,-4.994770880168744,0.0,5.371060658183373,1.0,,,,,,,,1,,
6451,-5.001818181820368,0,-7,0.2568779952998985,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.05043197,0.00117,0.05,-5.001818181820368,0.0,4.744940186520469,5.371060658183373,1.0,,,,,,,,1,,
6452,-5.120444435544444,0,-7,0.3134189976192,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.03485,0.00098,0.05,-5.120444435544444,0.0,4.807025437925244,5.726931172172407,1.0,,,,,,,,1,,
6453,-4.630254520071276,0,-7,0.3089849988720006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.03762,0.00092,0.05,-4.630254520071276,0.0,4.321269521199275,6.087458080016801,1.0,,,,,,,,1,,
6454,-4.473111102320003,0,-7,0.3077220010754988,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.04902,0.00092,0.05,-4.473111102320003,0.0,4.165389101244505,6.411553294106747,1.0,,,,,,,,1,,
6455,-4.458109089248723,0,-7,0.2309940090747,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02492,0.00081,0.05,-4.458109089248723,-1.8837741287762313,2.3433409513977637,6.723957476700084,1.0,,,,,,,,1,,
6456,-4.470222218833332,0,-7,0.22470900901619942,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02502,0.00035,0.05,-4.470222218833332,0.0,4.245513209817132,6.899708048054917,1.0,,,,,,,,1,,
6457,-3.692727257116368,0,-7,0.2266980136869015,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02283,0.0008,0.05,-3.692727257116368,-3.4660292434294377,0.0,7.218121538791201,1.0,,,,,,,,1,,
6458,-3.841555531820004,0,-7,0.2290949928735012,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02267,0.00081,0.05,-3.841555531820004,-3.6124605389464746,0.0,7.218121538791201,1.0,,,,,,,,1,,
6459,-3.691200001453092,0,-7,0.23162399605260003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02163,0.00081,0.05,-3.691200001453092,-3.459576005400464,0.0,7.218121538791201,1.0,,,,,,,,1,,
6460,-4.189777782222228,0,-7,0.267032990844,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02144,0.00081,0.05,-4.189777782222228,-3.922744791378199,0.0,7.218121538791201,1.0,,,,,,,,1,,
6461,-3.994222222433328,0,-7,0.3456750073329009,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02144,0.00092,0.05,-3.994222222433328,-3.6485472151003986,0.0,7.218121538791201,1.0,,,,,,,,1,,
6462,-5.464145414188367,0,-7,0.3425579901128997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02194,0.00092,0.05,-5.464145414188367,-5.1215874240754395,0.0,7.218121538791201,1.0,,,,,,,,1,,
6463,-3.787777762942224,0,-7,0.3487170040580988,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02213,0.00092,0.05,-3.787777762942224,-3.4390607588840965,0.0,7.218121538791201,1.0,,,,,,,,1,,
6464,-2.848363619718552,0,-7,1.085562002502,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02256,0.00117,0.05,-2.848363619718552,-1.7628016172165235,0.0,7.218121538791201,1.0,,,,,,,,1,,
6465,-3.22377778158666,0,-7,1.317449992873797,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02213,0.00155,0.05,-3.22377778158666,-1.9063277887128345,0.0,7.218121538791201,1.0,,,,,,,,1,,
6466,-5.0295272619098155,0,-7,2.0568630036726,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0226,0.00178,0.05,-5.0295272619098155,-2.972664258237187,0.0,7.218121538791201,1.0,,,,,,,,1,,
6467,-4.066888899271116,0,-7,0.6806010134744992,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02213,0.00092,0.05,-4.066888899271116,-3.3862878857965883,0.0,7.218121538791201,1.0,,,,,,,,1,,
6468,-4.6463999800189075,0,-7,0.3335910015834009,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02213,0.00092,0.05,-4.6463999800189075,0.0,4.312808978435506,7.218121538791201,1.0,,,,,,,,1,,
6469,-4.268444421551112,0,-7,0.4202249953244994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02308,0.00092,0.05,-4.268444421551112,0.0,3.8482194262266125,7.541582212173864,1.0,,,,,,,,1,,
6470,-5.408727274808724,0,-7,0.952760994119703,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02297,0.00155,0.05,-5.408727274808724,0.0,4.455966280689021,7.830198669140859,1.0,,,,,,,,1,,
6471,-4.265111086106663,0,-7,0.4395420202703994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02305,0.00092,0.05,-4.265111086106663,0.0,3.8255690658362638,8.164396140192537,1.0,,,,,,,,1,,
6472,-4.541236371119999,0,-7,0.7974899927681994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.03255,0.00117,0.05,-4.541236371119999,0.0,3.7437463783518,8.451313820130256,1.0,,,,,,,,1,,
6473,-4.059622629636228,0,-7,0.8093099918324997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02247,0.00092,0.05,-4.059622629636228,0.0,3.250312637803728,8.73209479850664,1.0,,,,,,,,1,,
6474,-5.094327249528,0,-7,0.7762739937585003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02301,0.00092,0.05,-5.094327249528,0.0,4.3180532557695,8.975868246341921,0.0,,,,,,,,1,,
6475,-4.535999965666668,0,-7,0.8084910118248,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02301,0.00117,0.05,-4.535999965666668,0.0,3.727508953841868,9.299722240524632,1.0,,,,,,,,1,,
6476,-3.708436353850908,0,-7,0.9951869901507029,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.0233,0.00117,0.05,-3.708436353850908,0.0,2.7132493637002053,9.579285412062774,0.0,,,,,,,,1,,
6477,-4.329111125744448,0,-7,1.6128030062475,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02326,0.00092,0.05,-4.329111125744448,0.0,2.716308119496948,9.782779114340288,1.0,,,,,,,,1,,
6478,-4.454181815064,0,-7,1.3371929965388971,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02269,0.00178,0.05,-4.454181815064,0.0,3.1169888185251025,9.986502223302558,1.0,,,,,,,,1,,
6479,-4.902444394424449,0,-7,1.487105985073203,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.02266,0.00099,0.05,-4.902444394424449,0.0,3.4153384093512456,10.220276384691942,1.0,,,,,,,,1,,
6480,-5.568436338255276,0,-7,0.4348410024086991,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.0226,0.00117,0.05,-5.568436338255276,-0.13359533584654848,5.0,10.476426765393285,1.0,,,,,,,,1,,
6481,-3.844888877859996,0,-7,1.9500599930087972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.01754,0.00117,0.05,-3.844888877859996,0.0,1.8948288848511987,10.851426765393285,1.0,,,,,,,,1,,
6482,-3.388799982946908,0,-7,1.8316710170442,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.0232,0.00092,0.05,-3.388799982946908,0.0,1.5571289659027079,10.993538931757126,1.0,,,,,,,,1,,
